Adelaide United	adelaide-united.e61cf36e.png
Brisbane Roar	brisbane-roar.8805395e.png
Central Coast Mariners	central-coast-mariners.fa7d312f.png
Macarthur FC	macarthur-fc.67ce39e2.png
Melbourne City	melbourne-city.dfad8e92.png
Melbourne Victory	melbourne-victory.4dc14194.png
Newcastle Jets	newcastle-jets.c336f438.png
Perth Glory	perth-glory.57d95b0c.png
Sydney FC	sydney-fc.a9a3441a.png
Western Sydney Wanderers	western-sydney-wanderers.a3fe8f18.png
Western United	western-united.7435bd1e.png
